District,Year,Zn_%,Fe_%,Cu_%,Mn_%,B_%,S_%,Projected_Price_INR_per_Acre
Churachandpur,2023,0,100,33.33,100,100,33.33,1824587.9
Churachandpur,2022,0,100,33.33,100,100,33.33,1717259.2
Churachandpur,2021,0,100,33.33,100,100,33.33,1609930.5
Churachandpur,2025,0,100,33.33,100,100,33.33,2317817.6
Churachandpur,2024,0,100,33.33,100,100,33.33,2195827.2
Churachandpur,2023,0,100,33.33,100,100,33.33,2073836.8
Churachandpur,2022,0,100,33.33,100,100,33.33,1951846.4
Churachandpur,2021,0,100,33.33,100,100,33.33,1829856
Churachandpur,2025,0,100,33.33,100,100,33.33,2310107.4
Churachandpur,2024,0,100,33.33,100,100,33.33,2188522.8
Churachandpur,2023,0,100,33.33,100,100,33.33,2066938.2
Churachandpur,2022,0,100,33.33,100,100,33.33,1945353.6
Churachandpur,2021,0,100,33.33,100,100,33.33,1823769
Churachandpur,2025,0,100,33.33,100,100,33.33,2665429.25
Churachandpur,2024,0,100,33.33,100,100,33.33,2525143.5
Churachandpur,2023,0,100,33.33,100,100,33.33,2384857.75
Churachandpur,2022,0,100,33.33,100,100,33.33,2244572
Churachandpur,2021,0,100,33.33,100,100,33.33,2104286.25
Imphal East,2025,57.31,96.44,66.8,96.44,25.69,47.83,2059165.85
Imphal East,2024,57.31,96.44,66.8,96.44,25.69,47.83,1950788.7
Imphal East,2023,57.31,96.44,66.8,96.44,25.69,47.83,1842411.55
Imphal East,2022,57.31,96.44,66.8,96.44,25.69,47.83,1734034.4
Imphal East,2021,57.31,96.44,66.8,96.44,25.69,47.83,1625657.25
Imphal East,2025,57.31,96.44,66.8,96.44,25.69,47.83,2196568.15
Imphal East,2024,57.31,96.44,66.8,96.44,25.69,47.83,2080959.3
Imphal East,2023,57.31,96.44,66.8,96.44,25.69,47.83,1965350.45
Imphal East,2022,57.31,96.44,66.8,96.44,25.69,47.83,1849741.6
Imphal East,2021,57.31,96.44,66.8,96.44,25.69,47.83,1734132.75
Imphal East,2025,57.31,96.44,66.8,96.44,25.69,47.83,2215805.65
Imphal East,2024,57.31,96.44,66.8,96.44,25.69,47.83,2099184.3
Imphal East,2023,57.31,96.44,66.8,96.44,25.69,47.83,1982562.95
Imphal East,2022,57.31,96.44,66.8,96.44,25.69,47.83,1865941.6
Imphal East,2021,57.31,96.44,66.8,96.44,25.69,47.83,1749320.25
Imphal East,2025,57.31,96.44,66.8,96.44,25.69,47.83,2586097.6
Imphal East,2024,57.31,96.44,66.8,96.44,25.69,47.83,2449987.2
Imphal East,2023,57.31,96.44,66.8,96.44,25.69,47.83,2313876.8
Imphal East,2022,57.31,96.44,66.8,96.44,25.69,47.83,2177766.4
Imphal East,2021,57.31,96.44,66.8,96.44,25.69,47.83,2041656
Imphal East,2025,57.31,96.44,66.8,96.44,25.69,47.83,2856400.15
Imphal East,2024,57.31,96.44,66.8,96.44,25.69,47.83,2706063.3
Imphal East,2023,57.31,96.44,66.8,96.44,25.69,47.83,2555726.45
Imphal East,2022,57.31,96.44,66.8,96.44,25.69,47.83,2405389.6
Imphal East,2021,57.31,96.44,66.8,96.44,25.69,47.83,2255052.75
Imphal West,2025,51.55,98.97,88.66,98.97,53.61,24.74,2174254.55
Imphal West,2024,51.55,98.97,88.66,98.97,53.61,24.74,2059820.1
Imphal West,2023,51.55,98.97,88.66,98.97,53.61,24.74,1945385.65
Imphal West,2022,51.55,98.97,88.66,98.97,53.61,24.74,1830951.2
Imphal West,2021,51.55,98.97,88.66,98.97,53.61,24.74,1716516.75
Imphal West,2025,51.55,98.97,88.66,98.97,53.61,24.74,2272540.6
Imphal West,2024,51.55,98.97,88.66,98.97,53.61,24.74,2152933.2
Imphal West,2023,51.55,98.97,88.66,98.97,53.61,24.74,2033325.8
Imphal West,2022,51.55,98.97,88.66,98.97,53.61,24.74,1913718.4
Imphal West,2021,51.55,98.97,88.66,98.97,53.61,24.74,1794111
Imphal West,2025,51.55,98.97,88.66,98.97,53.61,24.74,2326692.5
Imphal West,2024,51.55,98.97,88.66,98.97,53.61,24.74,2204235
Imphal West,2023,51.55,98.97,88.66,98.97,53.61,24.74,2081777.5
Imphal West,2022,51.55,98.97,88.66,98.97,53.61,24.74,1959320
Imphal West,2021,51.55,98.97,88.66,98.97,53.61,24.74,1836862.5
Imphal West,2025,51.55,98.97,88.66,98.97,53.61,24.74,2673818.7
Imphal West,2024,51.55,98.97,88.66,98.97,53.61,24.74,2533091.4
Imphal West,2023,51.55,98.97,88.66,98.97,53.61,24.74,2392364.1
Imphal West,2022,51.55,98.97,88.66,98.97,53.61,24.74,2251636.8
Imphal West,2021,51.55,98.97,88.66,98.97,53.61,24.74,2110909.5
Imphal West,2025,51.55,98.97,88.66,98.97,53.61,24.74,2780904.6
Imphal West,2024,51.55,98.97,88.66,98.97,53.61,24.74,2634541.2
Imphal West,2023,51.55,98.97,88.66,98.97,53.61,24.74,2488177.8
Imphal West,2022,51.55,98.97,88.66,98.97,53.61,24.74,2341814.4
Imphal West,2021,51.55,98.97,88.66,98.97,53.61,24.74,2195451
Senapati,2025,,,,,,,1432955.3
Senapati,2024,,,,,,,1357536.6
Senapati,2023,,,,,,,1282117.9
Senapati,2022,,,,,,,1206699.2
Senapati,2021,,,,,,,1131280.5
Senapati,2025,,,,,,,1520475
Senapati,2024,,,,,,,1440450
Senapati,2023,,,,,,,1360425
Senapati,2022,,,,,,,1280400
Senapati,2021,,,,,,,1200375
Senapati,2025,,,,,,,1573496.4
Senapati,2024,,,,,,,1490680.8
Senapati,2023,,,,,,,1407865.2
Senapati,2022,,,,,,,1325049.6
Senapati,2021,,,,,,,1242234
Senapati,2025,,,,,,,1644282.8
Senapati,2024,,,,,,,1557741.6
Senapati,2023,,,,,,,1471200.4
Senapati,2022,,,,,,,1384659.2
Senapati,2021,,,,,,,1298118
Senapati,2025,,,,,,,1887950.2
Senapati,2024,,,,,,,1788584.4
Senapati,2023,,,,,,,1689218.6
Senapati,2022,,,,,,,1589852.8
Senapati,2021,,,,,,,1490487
Tamenglong,2025,,,,,,,1549794.85
Tamenglong,2024,,,,,,,1468226.7
Tamenglong,2023,,,,,,,1386658.55
Tamenglong,2022,,,,,,,1305090.4
Tamenglong,2021,,,,,,,1223522.25
Tamenglong,2025,,,,,,,1579929.8
Tamenglong,2024,,,,,,,1496775.6
Tamenglong,2023,,,,,,,1413621.4
Tamenglong,2022,,,,,,,1330467.2
Tamenglong,2021,,,,,,,1247313
Tamenglong,2025,,,,,,,1690740.65
Tamenglong,2024,,,,,,,1601754.3
Tamenglong,2023,,,,,,,1512767.95
Tamenglong,2022,,,,,,,1423781.6
Tamenglong,2021,,,,,,,1334795.25
Tamenglong,2025,,,,,,,1970129
Tamenglong,2024,,,,,,,1866438
Tamenglong,2023,,,,,,,1762747
Tamenglong,2022,,,,,,,1659056
Tamenglong,2021,,,,,,,1555365
Tamenglong,2025,,,,,,,2068523.35
Tamenglong,2024,,,,,,,1959653.7
Tamenglong,2023,,,,,,,1850784.05
Tamenglong,2022,,,,,,,1741914.4
Tamenglong,2021,,,,,,,1633044.75
Thoubal,2025,82.72,98.95,80.63,99.48,58.64,65.97,1653457.9
Thoubal,2024,82.72,98.95,80.63,99.48,58.64,65.97,1566433.8
Thoubal,2023,82.72,98.95,80.63,99.48,58.64,65.97,1479409.7
Thoubal,2022,82.72,98.95,80.63,99.48,58.64,65.97,1392385.6
Thoubal,2021,82.72,98.95,80.63,99.48,58.64,65.97,1305361.5
Thoubal,2025,82.72,98.95,80.63,99.48,58.64,65.97,1748769.5
Thoubal,2024,82.72,98.95,80.63,99.48,58.64,65.97,1656729
Thoubal,2023,82.72,98.95,80.63,99.48,58.64,65.97,1564688.5
Thoubal,2022,82.72,98.95,80.63,99.48,58.64,65.97,1472648
Thoubal,2021,82.72,98.95,80.63,99.48,58.64,65.97,1380607.5
Thoubal,2025,82.72,98.95,80.63,99.48,58.64,65.97,1795175.1
Thoubal,2024,82.72,98.95,80.63,99.48,58.64,65.97,1700692.2
Thoubal,2023,82.72,98.95,80.63,99.48,58.64,65.97,1606209.3
Thoubal,2022,82.72,98.95,80.63,99.48,58.64,65.97,1511726.4
Thoubal,2021,82.72,98.95,80.63,99.48,58.64,65.97,1417243.5
Thoubal,2025,82.72,98.95,80.63,99.48,58.64,65.97,1971375.4
Thoubal,2024,82.72,98.95,80.63,99.48,58.64,65.97,1867618.8
Thoubal,2023,82.72,98.95,80.63,99.48,58.64,65.97,1763862.2
Thoubal,2022,82.72,98.95,80.63,99.48,58.64,65.97,1660105.6
Thoubal,2021,82.72,98.95,80.63,99.48,58.64,65.97,1556349
Thoubal,2025,82.72,98.95,80.63,99.48,58.64,65.97,2031442
Thoubal,2024,82.72,98.95,80.63,99.48,58.64,65.97,1924524
Thoubal,2023,82.72,98.95,80.63,99.48,58.64,65.97,1817606
Thoubal,2022,82.72,98.95,80.63,99.48,58.64,65.97,1710688
Thoubal,2021,82.72,98.95,80.63,99.48,58.64,65.97,1603770
Ukhrul,2025,38.33,100,71.67,100,75,36.67,1690867.95
Ukhrul,2024,38.33,100,71.67,100,75,36.67,1601874.9
Ukhrul,2023,38.33,100,71.67,100,75,36.67,1512881.85
Ukhrul,2022,38.33,100,71.67,100,75,36.67,1423888.8
Ukhrul,2021,38.33,100,71.67,100,75,36.67,1334895.75
Ukhrul,2025,38.33,100,71.67,100,75,36.67,1779795.55
Ukhrul,2024,38.33,100,71.67,100,75,36.67,1686122.1
Ukhrul,2023,38.33,100,71.67,100,75,36.67,1592448.65
Ukhrul,2022,38.33,100,71.67,100,75,36.67,1498775.2
Ukhrul,2021,38.33,100,71.67,100,75,36.67,1405101.75
Ukhrul,2025,38.33,100,71.67,100,75,36.67,1919634.6
Ukhrul,2024,38.33,100,71.67,100,75,36.67,1818601.2
Ukhrul,2023,38.33,100,71.67,100,75,36.67,1717567.8
Ukhrul,2022,38.33,100,71.67,100,75,36.67,1616534.4
Ukhrul,2021,38.33,100,71.67,100,75,36.67,1515501
Ukhrul,2025,38.33,100,71.67,100,75,36.67,2008885.2
Ukhrul,2024,38.33,100,71.67,100,75,36.67,1903154.4
Ukhrul,2023,38.33,100,71.67,100,75,36.67,1797423.6
Ukhrul,2022,38.33,100,71.67,100,75,36.67,1691692.8
Ukhrul,2021,38.33,100,71.67,100,75,36.67,1585962
Ukhrul,2025,38.33,100,71.67,100,75,36.67,2384180.8
Ukhrul,2024,38.33,100,71.67,100,75,36.67,2258697.6
Ukhrul,2023,38.33,100,71.67,100,75,36.67,2133214.4
Ukhrul,2022,38.33,100,71.67,100,75,36.67,2007731.2
Ukhrul,2021,38.33,100,71.67,100,75,36.67,1882248
East Garo Hills,2025,,,,,,100,1788389.25
East Garo Hills,2024,,,,,,100,1694263.5
East Garo Hills,2023,,,,,,100,1600137.75
East Garo Hills,2022,,,,,,100,1506012
East Garo Hills,2021,,,,,,100,1411886.25
East Garo Hills,2025,,,,,,100,1917669.05
East Garo Hills,2024,,,,,,100,1816739.1
East Garo Hills,2023,,,,,,100,1715809.15
East Garo Hills,2022,,,,,,100,1614879.2
East Garo Hills,2021,,,,,,100,1513949.25
East Garo Hills,2025,,,,,,100,2129169.45
East Garo Hills,2024,,,,,,100,2017107.9
East Garo Hills,2023,,,,,,100,1905046.35
East Garo Hills,2022,,,,,,100,1792984.8
East Garo Hills,2021,,,,,,100,1680923.25
East Garo Hills,2025,,,,,,100,2302067.55
East Garo Hills,2024,,,,,,100,2180906.1
East Garo Hills,2023,,,,,,100,2059744.65
East Garo Hills,2022,,,,,,100,1938583.2
East Garo Hills,2021,,,,,,100,1817421.75
East Garo Hills,2025,,,,,,100,2344456.55
East Garo Hills,2024,,,,,,100,2221064.1
East Garo Hills,2023,,,,,,100,2097671.65
East Garo Hills,2022,,,,,,100,1974279.2
East Garo Hills,2021,,,,,,100,1850886.75
East Jaintia Hills,2025,,,,,,100,1922049.5
East Jaintia Hills,2024,,,,,,100,1820889
East Jaintia Hills,2023,,,,,,100,1719728.5
East Jaintia Hills,2022,,,,,,100,1618568
East Jaintia Hills,2021,,,,,,100,1517407.5
East Jaintia Hills,2025,,,,,,100,2067558.15
East Jaintia Hills,2024,,,,,,100,1958739.3
East Jaintia Hills,2023,,,,,,100,1849920.45
East Jaintia Hills,2022,,,,,,100,1741101.6
East Jaintia Hills,2021,,,,,,100,1632282.75
East Jaintia Hills,2025,,,,,,100,2202187.4
East Jaintia Hills,2024,,,,,,100,2086282.8
East Jaintia Hills,2023,,,,,,100,1970378.2
East Jaintia Hills,2022,,,,,,100,1854473.6
East Jaintia Hills,2021,,,,,,100,1738569
East Jaintia Hills,2025,,,,,,100,2155933.8
East Jaintia Hills,2024,,,,,,100,2042463.6
East Jaintia Hills,2023,,,,,,100,1928993.4
East Jaintia Hills,2022,,,,,,100,1815523.2
East Jaintia Hills,2021,,,,,,100,1702053
East Jaintia Hills,2025,,,,,,100,2399944.15
East Jaintia Hills,2024,,,,,,100,2273631.3
East Jaintia Hills,2023,,,,,,100,2147318.45
East Jaintia Hills,2022,,,,,,100,2021005.6
East Jaintia Hills,2021,,,,,,100,1894692.75
East Khasi Hills,2025,71.91,81.65,90.68,57.9,87.5,23.53,1995433.2
East Khasi Hills,2024,71.91,81.65,90.68,57.9,87.5,23.53,1890410.4
East Khasi Hills,2023,71.91,81.65,90.68,57.9,87.5,23.53,1785387.6
East Khasi Hills,2022,71.91,81.65,90.68,57.9,87.5,23.53,1680364.8
East Khasi Hills,2021,71.91,81.65,90.68,57.9,87.5,23.53,1575342
East Khasi Hills,2025,71.91,81.65,90.68,57.9,87.5,23.53,2118898.05
East Khasi Hills,2024,71.91,81.65,90.68,57.9,87.5,23.53,2007377.1
East Khasi Hills,2023,71.91,81.65,90.68,57.9,87.5,23.53,1895856.15
East Khasi Hills,2022,71.91,81.65,90.68,57.9,87.5,23.53,1784335.2
East Khasi Hills,2021,71.91,81.65,90.68,57.9,87.5,23.53,1672814.25
East Khasi Hills,2025,71.91,81.65,90.68,57.9,87.5,23.53,2237208.2
East Khasi Hills,2024,71.91,81.65,90.68,57.9,87.5,23.53,2119460.4
East Khasi Hills,2023,71.91,81.65,90.68,57.9,87.5,23.53,2001712.6
East Khasi Hills,2022,71.91,81.65,90.68,57.9,87.5,23.53,1883964.8
East Khasi Hills,2021,71.91,81.65,90.68,57.9,87.5,23.53,1766217
East Khasi Hills,2025,71.91,81.65,90.68,57.9,87.5,23.53,2269820.75
East Khasi Hills,2024,71.91,81.65,90.68,57.9,87.5,23.53,2150356.5
East Khasi Hills,2023,71.91,81.65,90.68,57.9,87.5,23.53,2030892.25
East Khasi Hills,2022,71.91,81.65,90.68,57.9,87.5,23.53,1911428
East Khasi Hills,2021,71.91,81.65,90.68,57.9,87.5,23.53,1791963.75
East Khasi Hills,2025,71.91,81.65,90.68,57.9,87.5,23.53,2318627
East Khasi Hills,2024,71.91,81.65,90.68,57.9,87.5,23.53,2196594
East Khasi Hills,2023,71.91,81.65,90.68,57.9,87.5,23.53,2074561
East Khasi Hills,2022,71.91,81.65,90.68,57.9,87.5,23.53,1952528
East Khasi Hills,2021,71.91,81.65,90.68,57.9,87.5,23.53,1830495
North Garo Hills,2025,,,,,,100,2102818.35
North Garo Hills,2024,,,,,,100,1992143.7
North Garo Hills,2023,,,,,,100,1881469.05
North Garo Hills,2022,,,,,,100,1770794.4
North Garo Hills,2021,,,,,,100,1660119.75
North Garo Hills,2025,,,,,,100,2222243.8
North Garo Hills,2024,,,,,,100,2105283.6
North Garo Hills,2023,,,,,,100,1988323.4
North Garo Hills,2022,,,,,,100,1871363.2
North Garo Hills,2021,,,,,,100,1754403
North Garo Hills,2025,,,,,,100,2334125.3
North Garo Hills,2024,,,,,,100,2211276.6
North Garo Hills,2023,,,,,,100,2088427.9
North Garo Hills,2022,,,,,,100,1965579.2
North Garo Hills,2021,,,,,,100,1842730.5
North Garo Hills,2025,,,,,,100,2407081.5
North Garo Hills,2024,,,,,,100,2280393
North Garo Hills,2023,,,,,,100,2153704.5
North Garo Hills,2022,,,,,,100,2027016
North Garo Hills,2021,,,,,,100,1900327.5
North Garo Hills,2025,,,,,,100,2433723.3
North Garo Hills,2024,,,,,,100,2305632.6
North Garo Hills,2023,,,,,,100,2177541.9
North Garo Hills,2022,,,,,,100,2049451.2
North Garo Hills,2021,,,,,,100,1921360.5
Ri Bhoi,2025,64,93.94,89.16,80.59,50,0,2169016.25
Ri Bhoi,2024,64,93.94,89.16,80.59,50,0,2054857.5
Ri Bhoi,2023,64,93.94,89.16,80.59,50,0,1940698.75
Ri Bhoi,2022,64,93.94,89.16,80.59,50,0,1826540
Ri Bhoi,2021,64,93.94,89.16,80.59,50,0,1712381.25
Ri Bhoi,2025,64,93.94,89.16,80.59,50,0,2336031.95
Ri Bhoi,2024,64,93.94,89.16,80.59,50,0,2213082.9
Ri Bhoi,2023,64,93.94,89.16,80.59,50,0,2090133.85
Ri Bhoi,2022,64,93.94,89.16,80.59,50,0,1967184.8
Ri Bhoi,2021,64,93.94,89.16,80.59,50,0,1844235.75
Ri Bhoi,2025,64,93.94,89.16,80.59,50,0,2384937
Ri Bhoi,2024,64,93.94,89.16,80.59,50,0,2259414
Ri Bhoi,2023,64,93.94,89.16,80.59,50,0,2133891
Ri Bhoi,2022,64,93.94,89.16,80.59,50,0,2008368
Ri Bhoi,2021,64,93.94,89.16,80.59,50,0,1882845
Ri Bhoi,2025,64,93.94,89.16,80.59,50,0,2666992.95
Ri Bhoi,2024,64,93.94,89.16,80.59,50,0,2526624.9
Ri Bhoi,2023,64,93.94,89.16,80.59,50,0,2386256.85
Ri Bhoi,2022,64,93.94,89.16,80.59,50,0,2245888.8
Ri Bhoi,2021,64,93.94,89.16,80.59,50,0,2105520.75
Ri Bhoi,2025,64,93.94,89.16,80.59,50,0,2803976.3
Ri Bhoi,2024,64,93.94,89.16,80.59,50,0,2656398.6
Ri Bhoi,2023,64,93.94,89.16,80.59,50,0,2508820.9
Ri Bhoi,2022,64,93.94,89.16,80.59,50,0,2361243.2
Ri Bhoi,2021,64,93.94,89.16,80.59,50,0,2213665.5
South Garo Hills,2025,0,0,0,0,0,0,1468337.1
South Garo Hills,2024,0,0,0,0,0,0,1391056.2
South Garo Hills,2023,0,0,0,0,0,0,1313775.3
South Garo Hills,2022,0,0,0,0,0,0,1236494.4
South Garo Hills,2021,0,0,0,0,0,0,1159213.5
South Garo Hills,2025,0,0,0,0,0,0,1508524.95
South Garo Hills,2024,0,0,0,0,0,0,1429128.9
South Garo Hills,2023,0,0,0,0,0,0,1349732.85
South Garo Hills,2022,0,0,0,0,0,0,1270336.8
South Garo Hills,2021,0,0,0,0,0,0,1190940.75
South Garo Hills,2025,0,0,0,0,0,0,1713522.6
South Garo Hills,2024,0,0,0,0,0,0,1623337.2
South Garo Hills,2023,0,0,0,0,0,0,1533151.8
South Garo Hills,2022,0,0,0,0,0,0,1442966.4
South Garo Hills,2021,0,0,0,0,0,0,1352781
South Garo Hills,2025,0,0,0,0,0,0,1634549.1
South Garo Hills,2024,0,0,0,0,0,0,1548520.2
South Garo Hills,2023,0,0,0,0,0,0,1462491.3
South Garo Hills,2022,0,0,0,0,0,0,1376462.4
South Garo Hills,2021,0,0,0,0,0,0,1290433.5
South Garo Hills,2025,0,0,0,0,0,0,1819990.05
South Garo Hills,2024,0,0,0,0,0,0,1724201.1
South Garo Hills,2023,0,0,0,0,0,0,1628412.15
South Garo Hills,2022,0,0,0,0,0,0,1532623.2
South Garo Hills,2021,0,0,0,0,0,0,1436834.25
South West Garo Hills,2025,,,,,,,1557057.6
South West Garo Hills,2024,,,,,,,1475107.2
South West Garo Hills,2023,,,,,,,1393156.8
South West Garo Hills,2022,,,,,,,1311206.4
South West Garo Hills,2021,,,,,,,1229256
South West Garo Hills,2025,,,,,,,1596834.1
South West Garo Hills,2024,,,,,,,1512790.2
South West Garo Hills,2023,,,,,,,1428746.3
South West Garo Hills,2022,,,,,,,1344702.4
South West Garo Hills,2021,,,,,,,1260658.5
South West Garo Hills,2025,,,,,,,1676346.25
South West Garo Hills,2024,,,,,,,1588117.5
South West Garo Hills,2023,,,,,,,1499888.75
South West Garo Hills,2022,,,,,,,1411660
South West Garo Hills,2021,,,,,,,1323431.25
South West Garo Hills,2025,,,,,,,1795449.65
South West Garo Hills,2024,,,,,,,1700952.3
South West Garo Hills,2023,,,,,,,1606454.95
South West Garo Hills,2022,,,,,,,1511957.6
South West Garo Hills,2021,,,,,,,1417460.25
South West Garo Hills,2025,,,,,,,1846217.65
South West Garo Hills,2024,,,,,,,1749048.3
South West Garo Hills,2023,,,,,,,1651878.95
South West Garo Hills,2022,,,,,,,1554709.6
South West Garo Hills,2021,,,,,,,1457540.25
South West Khasi Hills,2025,61.29,98.16,87.88,61.9,100,100,1634842.65
South West Khasi Hills,2024,61.29,98.16,87.88,61.9,100,100,1548798.3
South West Khasi Hills,2023,61.29,98.16,87.88,61.9,100,100,1462753.95
South West Khasi Hills,2022,61.29,98.16,87.88,61.9,100,100,1376709.6
South West Khasi Hills,2021,61.29,98.16,87.88,61.9,100,100,1290665.25
South West Khasi Hills,2025,61.29,98.16,87.88,61.9,100,100,1728449
South West Khasi Hills,2024,61.29,98.16,87.88,61.9,100,100,1637478
South West Khasi Hills,2023,61.29,98.16,87.88,61.9,100,100,1546507
South West Khasi Hills,2022,61.29,98.16,87.88,61.9,100,100,1455536
South West Khasi Hills,2021,61.29,98.16,87.88,61.9,100,100,1364565
South West Khasi Hills,2025,61.29,98.16,87.88,61.9,100,100,1788455.75
South West Khasi Hills,2024,61.29,98.16,87.88,61.9,100,100,1694326.5
South West Khasi Hills,2023,61.29,98.16,87.88,61.9,100,100,1600197.25
South West Khasi Hills,2022,61.29,98.16,87.88,61.9,100,100,1506068
South West Khasi Hills,2021,61.29,98.16,87.88,61.9,100,100,1411938.75
South West Khasi Hills,2025,61.29,98.16,87.88,61.9,100,100,1909450.6
South West Khasi Hills,2024,61.29,98.16,87.88,61.9,100,100,1808953.2
South West Khasi Hills,2023,61.29,98.16,87.88,61.9,100,100,1708455.8
South West Khasi Hills,2022,61.29,98.16,87.88,61.9,100,100,1607958.4
South West Khasi Hills,2021,61.29,98.16,87.88,61.9,100,100,1507461
South West Khasi Hills,2025,61.29,98.16,87.88,61.9,100,100,2194961.7
South West Khasi Hills,2024,61.29,98.16,87.88,61.9,100,100,2079437.4
South West Khasi Hills,2023,61.29,98.16,87.88,61.9,100,100,1963913.1
South West Khasi Hills,2022,61.29,98.16,87.88,61.9,100,100,1848388.8
South West Khasi Hills,2021,61.29,98.16,87.88,61.9,100,100,1732864.5
West Garo Hills,2025,,,,,,100,1715135.7
West Garo Hills,2024,,,,,,100,1624865.4
West Garo Hills,2023,,,,,,100,1534595.1
West Garo Hills,2022,,,,,,100,1444324.8
West Garo Hills,2021,,,,,,100,1354054.5
West Garo Hills,2025,,,,,,100,1849083.8
West Garo Hills,2024,,,,,,100,1751763.6
West Garo Hills,2023,,,,,,100,1654443.4
West Garo Hills,2022,,,,,,100,1557123.2
West Garo Hills,2021,,,,,,100,1459803
West Garo Hills,2025,,,,,,100,1941512.15
West Garo Hills,2024,,,,,,100,1839327.3
West Garo Hills,2023,,,,,,100,1737142.45
West Garo Hills,2022,,,,,,100,1634957.6
West Garo Hills,2021,,,,,,100,1532772.75
West Garo Hills,2025,,,,,,100,2093752.5
West Garo Hills,2024,,,,,,100,1983555
West Garo Hills,2023,,,,,,100,1873357.5
West Garo Hills,2022,,,,,,100,1763160
West Garo Hills,2021,,,,,,100,1652962.5
West Garo Hills,2025,,,,,,100,2025352.5
West Garo Hills,2024,,,,,,100,1918755
West Garo Hills,2023,,,,,,100,1812157.5
West Garo Hills,2022,,,,,,100,1705560
West Garo Hills,2021,,,,,,100,1598962.5
West Jaintia Hills,2025,84.48,77.59,87.93,96.55,77.59,45.16,1842239.05
West Jaintia Hills,2024,84.48,77.59,87.93,96.55,77.59,45.16,1745279.1
West Jaintia Hills,2023,84.48,77.59,87.93,96.55,77.59,45.16,1648319.15
West Jaintia Hills,2022,84.48,77.59,87.93,96.55,77.59,45.16,1551359.2
West Jaintia Hills,2021,84.48,77.59,87.93,96.55,77.59,45.16,1454399.25
West Jaintia Hills,2025,84.48,77.59,87.93,96.55,77.59,45.16,1911293.6
West Jaintia Hills,2024,84.48,77.59,87.93,96.55,77.59,45.16,1810699.2
West Jaintia Hills,2023,84.48,77.59,87.93,96.55,77.59,45.16,1710104.8
West Jaintia Hills,2022,84.48,77.59,87.93,96.55,77.59,45.16,1609510.4
West Jaintia Hills,2021,84.48,77.59,87.93,96.55,77.59,45.16,1508916
West Jaintia Hills,2025,84.48,77.59,87.93,96.55,77.59,45.16,2028012.5
West Jaintia Hills,2024,84.48,77.59,87.93,96.55,77.59,45.16,1921275
West Jaintia Hills,2023,84.48,77.59,87.93,96.55,77.59,45.16,1814537.5
West Jaintia Hills,2022,84.48,77.59,87.93,96.55,77.59,45.16,1707800
West Jaintia Hills,2021,84.48,77.59,87.93,96.55,77.59,45.16,1601062.5
West Jaintia Hills,2025,84.48,77.59,87.93,96.55,77.59,45.16,2150571.05
West Jaintia Hills,2024,84.48,77.59,87.93,96.55,77.59,45.16,2037383.1
West Jaintia Hills,2023,84.48,77.59,87.93,96.55,77.59,45.16,1924195.15
West Jaintia Hills,2022,84.48,77.59,87.93,96.55,77.59,45.16,1811007.2
West Jaintia Hills,2021,84.48,77.59,87.93,96.55,77.59,45.16,1697819.25
West Jaintia Hills,2025,84.48,77.59,87.93,96.55,77.59,45.16,2481850.3
West Jaintia Hills,2024,84.48,77.59,87.93,96.55,77.59,45.16,2351226.6
West Jaintia Hills,2023,84.48,77.59,87.93,96.55,77.59,45.16,2220602.9
West Jaintia Hills,2022,84.48,77.59,87.93,96.55,77.59,45.16,2089979.2
West Jaintia Hills,2021,84.48,77.59,87.93,96.55,77.59,45.16,1959355.5
West Khasi Hills,2025,51.34,96.68,78.63,59,100,0,1882255.9
West Khasi Hills,2024,51.34,96.68,78.63,59,100,0,1783189.8
West Khasi Hills,2023,51.34,96.68,78.63,59,100,0,1684123.7
West Khasi Hills,2022,51.34,96.68,78.63,59,100,0,1585057.6
West Khasi Hills,2021,51.34,96.68,78.63,59,100,0,1485991.5
West Khasi Hills,2025,51.34,96.68,78.63,59,100,0,2020970.15
West Khasi Hills,2024,51.34,96.68,78.63,59,100,0,1914603.3
West Khasi Hills,2023,51.34,96.68,78.63,59,100,0,1808236.45
West Khasi Hills,2022,51.34,96.68,78.63,59,100,0,1701869.6
West Khasi Hills,2021,51.34,96.68,78.63,59,100,0,1595502.75
West Khasi Hills,2025,51.34,96.68,78.63,59,100,0,2245743.95
West Khasi Hills,2024,51.34,96.68,78.63,59,100,0,2127546.9
West Khasi Hills,2023,51.34,96.68,78.63,59,100,0,2009349.85
West Khasi Hills,2022,51.34,96.68,78.63,59,100,0,1891152.8
West Khasi Hills,2021,51.34,96.68,78.63,59,100,0,1772955.75
West Khasi Hills,2025,51.34,96.68,78.63,59,100,0,2222613.35
West Khasi Hills,2024,51.34,96.68,78.63,59,100,0,2105633.7
West Khasi Hills,2023,51.34,96.68,78.63,59,100,0,1988654.05
West Khasi Hills,2022,51.34,96.68,78.63,59,100,0,1871674.4
West Khasi Hills,2021,51.34,96.68,78.63,59,100,0,1754694.75
West Khasi Hills,2025,51.34,96.68,78.63,59,100,0,2402142.45
West Khasi Hills,2024,51.34,96.68,78.63,59,100,0,2275713.9
West Khasi Hills,2023,51.34,96.68,78.63,59,100,0,2149285.35
West Khasi Hills,2022,51.34,96.68,78.63,59,100,0,2022856.8
West Khasi Hills,2021,51.34,96.68,78.63,59,100,0,1896428.25
